premierelocatie_id,relatie,value
137396,stad,Gent
137396,postcode,9000
137396,land,België
139060,naam,Sogang University Mary Hall
139060,adres,
139060,stad,Seoul
139060,postcode,None
139060,land,Republiek Korea
140460,naam,OC Merksemdok
140460,adres,Emiel Lemineurstraat 72-74
140460,stad,Merksem (B)
140460,postcode,None
134696,naam,Rosas Performance Space
134696,adres,Van Volxemlaan 164
134696,stad,Vorst
134696,postcode,1190
134696,land,België
134617,naam,Parochiezaal H. Hart
134617,adres,None
134617,stad,Turnhout
134617,postcode,2300
134617,land,België
140058,naam,Begijnhof Lier
140058,adres,
140058,stad,Lier
140058,postcode,None
140058,land,België
135996,naam,Théâtre Océane Nord
135996,adres,Vandeweyerstraat 63-65
135996,stad,Laken
135996,postcode,1030
135996,land,België
140385,naam,Schunk - Glaspaleis
140385,adres,
140385,stad,Heerlen
140385,postcode,None
140385,land,Nederland
139067,naam,Fort 8
139067,adres,
139067,stad,Hoboken
139067,postcode,None
139067,land,België
139587,naam,Entropia
139587,adres,
139587,stad,Berlin
139587,postcode,None
139587,land,Duitsland
130946,naam,CC Aarschot
130946,adres,Gasthuistraat 22
130946,stad,Aarschot
130946,postcode,3200
130946,land,België
133994,naam,Gasthuiskapel
133994,adres,De Schiervelstraat 6
133994,stad,Tongeren
133994,postcode,3700
133994,land,België
135540,naam,Theater Fantast
135540,adres,Burgstraat 24
135540,stad,Gent
135540,postcode,9000
135540,land,België
139496,naam,Collectors House
139496,adres,
139496,stad,Heerlen
139496,postcode,None
139496,land,Nederland
131061,naam,CC De Witte Merel
131061,adres,Liersesteenweg 25
131061,stad,Lint
131061,postcode,2547
131061,land,België
131202,naam,HOF TER LO
131202,adres,None
131202,stad,Borgerhout
131202,postcode,2140
131202,land,België
134691,naam,Vleeshal Revano
134691,adres,Hoveniersstraat 53
134691,stad,Turnhout
134691,postcode,2300
134691,land,België
132228,naam,ruimte onbekend
132228,adres,None
132228,stad,Edam
132228,postcode,None
132228,land,Nederland
138505,naam,Lokaal 01
138505,adres,Provinciestraat 287
138505,stad,Antwerpen
138505,postcode,2018
138505,land,België
137358,naam,Wintervuurplein
137358,adres,Lakborslei
137358,stad,Deurne
137358,postcode,2100
137358,land,België
132406,naam,Théâtre de la Bastille
132406,adres,"76, rue de la Rocquette"
132406,stad,Paris
132406,postcode,75011
132406,land,Frankrijk
134961,naam,Interbrew depot
134961,adres,Mechelsestraat
134961,stad,Leuven
134961,postcode,3000
134961,land,België
134517,naam,Romaanse Poort
134517,adres,Brusselsestraat 63
134517,stad,Leuven
134517,postcode,3000
134517,land,België
136523,naam,de Bottelarij - 4e verdieping
136523,adres,Delaunoystraat 58
136523,stad,Molenbeek
136523,postcode,1080
136523,land,België
139478,naam,Komunitas Salihara
139478,adres,
139478,stad,Jakarta
139478,postcode,None
139478,land,Indonesië
139282,naam,Coyendanspark
139282,adres,
139282,stad,Gent
139282,postcode,None
139282,land,België
134292,naam,SHOP - Rijnkaai
134292,adres,Rijnkaai 15
134292,stad,Antwerpen
134292,postcode,2000
134292,land,België
140150,naam,Muntpaleis Tour & Taxis
140150,adres,
140150,stad,Brussel
140150,postcode,None
140150,land,België
138819,naam,Kopergietery Rabot
138819,adres,Vlotstraat 22
138819,stad,Gent
138819,postcode,9000
138819,land,België
135079,naam,Schaubühne am Lehniner Platz
135079,adres,Kurfürstendamm 153
135079,stad,Berlin
135079,postcode,10709
135079,land,Duitsland
137620,naam,Kaaistudio's
137620,adres,O.L.V. van Vaakstraat 83
137620,stad,Brussel
137620,postcode,1000
137620,land,België
136020,naam,Liesinger Park
136020,adres,Lies
136020,stad,Midsland-Terschelling
136020,postcode,8895 KP
136020,land,Nederland
135792,naam,Le Toboggan
135792,adres,None
135792,stad,Décines
135792,postcode,None
135792,land,Frankrijk
138324,naam,Z33
138324,adres,Zuivelmarkt 33
138324,stad,Hasselt
138324,postcode,3500
138324,land,België
131316,naam,CC Sint-Genesius-Rode
131316,adres,Hoevestraat 67
131316,stad,Sint-Genesius-Rode
131316,postcode,1640
131316,land,België
139377,naam,'t Goed ter Heule
139377,adres,Dronckaertstraat 665
139377,stad,Lauwe
139377,postcode,None
139377,land,België
133101,naam,NATIONAL THEATRE
133101,adres,None
133101,stad,London
133101,postcode,None
133101,land,Groot-Brittannië
137158,naam,Théâtre Brétigny
137158,adres,Rue Henri Douard
137158,stad,Brétigny-sur-Orge
137158,postcode,91220
137158,land,Frankrijk
139605,naam,LOFFT
139605,adres,
139605,stad,Leipzig
139605,postcode,None
139605,land,Duitsland
133565,naam,De Feniks
133565,adres,Sergeyselsstraat 20
133565,stad,Borgerhout
133565,postcode,2140
133565,land,België
130971,naam,CC Casino
130971,adres,Kioskplein 25
130971,stad,Koersel-Beringen
130971,postcode,3582
130971,land,België
138914,naam,"Bónus, Hallveigarstíg"
138914,adres,
138914,stad,
138914,postcode,None
138914,land,IJsland
137459,naam,Cour du Lycée Saint-Joseph
137459,adres,Rue des Lices
137459,stad,Avignon
137459,postcode,84000
137459,land,Frankrijk
135630,naam,Usine C
135630,adres,"1345, Lalonde St."
135630,stad,Montréal
135630,postcode,None
135630,land,Canada
131157,naam,Wereldculturencentrum Zuiderpershuis
131157,adres,Timmerwerfstraat 40
131157,stad,Antwerpen
131157,postcode,2000
131157,land,België
139692,naam,Op locatie
139692,adres,
139692,stad,Schaarbeek
139692,postcode,None
139692,land,België
139705,naam,Districtshuis van Deurne
139705,adres,
139705,stad,Deurne
139705,postcode,None
139705,land,België
134077,naam,Theater De Verbeelding
134077,adres,Kerkstraat / Waagplein
134077,stad,Purmerend
134077,postcode,None
134077,land,Nederland
138785,naam,Emile Van Doorenmuseum
138785,adres,
138785,stad,Genk
138785,postcode,None
138785,land,België
134779,naam,Charlatan
134779,adres,None
134779,stad,Gent
134779,postcode,9000
134779,land,België
138318,naam,'t Werkhuys
138318,adres,Wijnegemstraat 65
138318,stad,Antwerpen
138318,postcode,2140
138318,land,België
138125,naam,vzw Wit.h
138125,adres,Overleiestraat 1
138125,stad,Kortrijk
138125,postcode,8500
138125,land,België
131074,naam,CC De Ploter
131074,adres,
131074,stad,Ternat
131074,postcode,None
131074,land,België
137912,naam,Teatr IMKA
137912,adres,
137912,stad,Warszawa
137912,postcode,None
137912,land,Polen
136937,naam,Théâtre Jeune Public
136937,adres,"7, rue des Balayeurs"
136937,stad,Strasbourg
136937,postcode,67000
136937,land,Frankrijk
139184,naam,Teatro Testoni Ragazzi
139184,adres,
139184,stad,Bologna
139184,postcode,None
139184,land,Italië
138522,naam,Teatro Ermete Novelli
138522,adres,
138522,stad,Rimini
138522,postcode,None
138522,land,Italië
134040,naam,La rose des vents
134040,adres,Bld van Gogh - BP 10153
134040,stad,Villeneuve d'Ascq
134040,postcode,59653
134040,land,Frankrijk
135305,naam,De Hanzehof
135305,adres,None
135305,stad,Zutphen
135305,postcode,None
135305,land,Nederland
133932,naam,Flageygebouw
133932,adres,None
133932,stad,Elsene
133932,postcode,1050
133932,land,België
139835,naam,Julianapark
139835,adres,
139835,stad,Venlo
139835,postcode,None
139835,land,Nederland
138474,naam,Salle de Montfavet
138474,adres,Zone Agroparc - Rue Félicien Florent
138474,stad,Avignon
138474,postcode,84140
138474,land,Frankrijk
139207,naam,T-Werk
139207,adres,
139207,stad,Potsdam
139207,postcode,None
139207,land,Duitsland
135112,naam,KTA-Horito
135112,adres,Merodelei
135112,stad,Turnhout
135112,postcode,None
135112,land,België
133938,naam,CC 't Heilaar
133938,adres,Heilaarstraat 35
133938,stad,Beerse
133938,postcode,2340
133938,land,België
135565,naam,Hangars Nationaal Scheepvaartmuseum
135565,adres,Steenplein 1
135565,stad,Antwerpen
135565,postcode,2000
135565,land,België
138288,naam,Gatchina Palace
138288,adres,
138288,stad,Gatchina
138288,postcode,None
138288,land,Federatie van Rusland
137283,naam,Théâtre de la Renaissance
137283,adres,None
137283,stad,Oullins
137283,postcode,None
137283,land,Frankrijk
140108,naam,CC Den Amer
140108,adres,
140108,stad,Diest
140108,postcode,None
140108,land,België
133952,naam,De Merselborre
133952,adres,Gemeenteplein 2
133952,stad,Vlezenbeek
133952,postcode,1602
133952,land,België
138190,naam,Théâtre de L'L
138190,adres,7 rue Major René Dubreucq
138190,stad,Brussel
138190,postcode,1050
138190,land,België
138524,naam,Teatro Foce
138524,adres,
138524,stad,Lugano
138524,postcode,None
138524,land,Zwitserland
140390,naam,Les Francophonies en Limousin
140390,adres,
140390,stad,Limoges
140390,postcode,None
140390,land,Frankrijk
134079,naam,Le Grand Bleu
134079,adres,avenue Marx Dormoy 36
134079,stad,Lille
134079,postcode,59000
134079,land,Frankrijk
134603,naam,CC Leuven
134603,adres,Brussselsestraat 63
134603,stad,Leuven
134603,postcode,3000
134603,land,België
138297,naam,ruimte onbekend
138297,adres,
138297,stad,Drachten
138297,postcode,None
138297,land,Nederland
132307,naam,SABBATTINItheater
132307,adres,BURGSTRAAT 24
132307,stad,Gent
132307,postcode,9000
132307,land,België
134047,naam,Springdance
134047,adres,None
134047,stad,Utrecht
134047,postcode,None
134047,land,Nederland
137519,naam,Helmut List Halle
137519,adres,Waagner-Biro Str.
137519,stad,Graz
137519,postcode,None
137519,land,Oostenrijk
139816,naam,MUMOK
139816,adres,
139816,stad,Wenen
139816,postcode,None
139816,land,Oostenrijk
133494,naam,Venetiaanse Gaanderijen
133494,adres,Zeedijk
133494,stad,Oostende
133494,postcode,8400
133494,land,België
135363,naam,Schauspielhaus Zürich
135363,adres,Rämistrasse 34
135363,stad,Zürich
135363,postcode,8001
135363,land,Zwitserland
140099,naam,Supercinema
140099,adres,
140099,stad,Santarcangelo
140099,postcode,None
140099,land,Italië
133027,naam,Vlamingenstraat - Danszaal van het Stuc
133027,adres,VLAMINGENSTRAAT 83
133027,stad,Leuven
133027,postcode,3000
133027,land,België
132174,naam,ruimte onbekend
132174,adres,None
132174,stad,Wondelgem
132174,postcode,9032
132174,land,België
138146,naam,Onassis Cultural Center
138146,adres,"56, Amalias ave"
138146,stad,Athene
138146,postcode,10558
138146,land,Griekenland
138546,naam,Opéra de Paris - Palais Garnier
138546,adres,
138546,stad,Parijs
138546,postcode,None
138546,land,Frankrijk
135626,naam,Schouwburg Tilburg
135626,adres,POSTBUS 3035
135626,stad,Tilburg
135626,postcode,5003 DA
135626,land,Nederland
140112,naam,Siobhan Davies Studio
140112,adres,
140112,stad,London
140112,postcode,None
140112,land,Groot-Brittannië
138390,naam,Kunstenfestivaldesarts
138390,adres,
138390,stad,Brussel
138390,postcode,1000
138390,land,België
138511,naam,Théâtre de la Vie
138511,adres,Dwarsstraat 45
138511,stad,Sint-Joost-ten-Node
138511,postcode,1210
138511,land,België
136968,naam,Vogeltjesmarkt
136968,adres,Theaterplein
136968,stad,Antwerpen
136968,postcode,2000
136968,land,België
139622,naam,Redersplein
139622,adres,
139622,stad,Brussel
139622,postcode,None
139622,land,België
133951,naam,Recreatiecentrum Itterbeek
133951,adres,Keperenbergstraat 37b
133951,stad,Itterbeek
133951,postcode,1701
133951,land,België
135961,naam,Op locatie
135961,adres,None
135961,stad,Turnhout
135961,postcode,None
135961,land,België
139847,naam,VRIJDAG Theater
139847,adres,
139847,stad,Groningen
139847,postcode,None
139847,land,Nederland
138129,naam,Argos
138129,adres,"Av. Franklin Roosevelt, 138"
138129,stad,Brussel
138129,postcode,1050
138129,land,België
133428,naam,Arenberginstituut
133428,adres,NAAMSESTRAAT 96
133428,stad,Leuven
133428,postcode,3000
133428,land,België
132444,naam,ruimte onbekend
132444,adres,None
132444,stad,Strasbourg
132444,postcode,None
132444,land,Frankrijk
139968,naam,Black Box Theatre
139968,adres,
139968,stad,Galway
139968,postcode,None
139968,land,Ierland
137638,naam,Centre Pompidou-Metz
137638,adres,4 rue du Chanoine Collin
137638,stad,Metz
137638,postcode,None
137638,land,Frankrijk
131851,naam,deSingel - Kleine Zaal
131851,adres,Desguinlei 25
131851,stad,Antwerpen
131851,postcode,2018
131851,land,België
139312,naam,Museumpark
139312,adres,
139312,stad,Rotterdam
139312,postcode,None
139312,land,Nederland
138925,naam,Puppet Theatre Ljubljana
138925,adres,
138925,stad,Ljubljana
138925,postcode,None
138925,land,Slovenië
138527,naam,Kievitsnest
138527,adres,Provinciestraat 112
138527,stad,Antwerpen
138527,postcode,2018
138527,land,België
131116,naam,Arcatheater
131116,adres,None
131116,stad,Gent
131116,postcode,9000
131116,land,België
134218,naam,Maison de la Culture Bourges
134218,adres,place André Malraux
134218,stad,Bourges
134218,postcode,18005
134218,land,Frankrijk
135822,naam,Staatstheater
135822,adres,None
135822,stad,Darmstadt
135822,postcode,None
135822,land,Duitsland
139350,naam,Teatr Pushkin
139350,adres,
139350,stad,Moskou
139350,postcode,None
139350,land,Federatie van Rusland
138868,naam,Fraser Studios
138868,adres,
138868,stad,Sydney
138868,postcode,None
138868,land,Australië
136021,naam,Paleis voor Schone Kunsten (PSK)
136021,adres,Ravensteinstraat 23
136021,stad,Brussel
136021,postcode,1000
136021,land,België
130983,naam,CC Ter Dilft - Polyvalente Zaal
130983,adres,Sint-Amandsesteenweg 41-43
130983,stad,Bornem
130983,postcode,2880
130983,land,België
137064,naam,Vitamine W
137064,adres,None
137064,stad,Antwerpen
137064,postcode,None
137064,land,België
136155,naam,Siemens - Haus der Kunst
136155,adres,None
136155,stad,München
136155,postcode,None
136155,land,Duitsland
133811,naam,De Republiek - Blauwe zaal
133811,adres,Sint-Jakobsstraat 36
133811,stad,Brugge
133811,postcode,8000
133811,land,België
134844,naam,Kapel Sint Laurentiuskerk
134844,adres,Markgravelei
134844,stad,Antwerpen
134844,postcode,2000
134844,land,België
137031,naam,Internationales Sommerfestival
137031,adres,None
137031,stad,Hamburg
137031,postcode,None
137031,land,Duitsland
137335,naam,Tate Modern
137335,adres,None
137335,stad,London
137335,postcode,None
137335,land,Groot-Brittannië
140407,naam,Fondation Louis Vuitton
140407,adres,
140407,stad,Paris
140407,postcode,None
140407,land,Frankrijk
135098,naam,Molens Van Orshoven
135098,adres,Stapelhuisstraat 13
135098,stad,Leuven
135098,postcode,3000
135098,land,België
137029,naam,Studio Peer
137029,adres,None
137029,stad,Amsterdam
137029,postcode,None
137029,land,Nederland
133558,naam,Europees figurentheatercentrum - binnenplein
133558,adres,Trommelstraat 1
133558,stad,Gent
133558,postcode,9000
133558,land,België
139449,naam,Fabrica de Cultura/Blackbox
139449,adres,
139449,stad,Minde
139449,postcode,None
139449,land,Portugal
135186,naam,Freies Forum Theater (FFT)
135186,adres,Kasernenstrasse 6
135186,stad,Düsseldorf
135186,postcode,40213
135186,land,Duitsland
136225,naam,Op locatie
136225,adres,None
136225,stad,Veurne
136225,postcode,None
136225,land,België
131408,naam,Station Antwerpen Centraal
131408,adres,Koningin Astridplein 27
131408,stad,Antwerpen
131408,postcode,2018
131408,land,België
137820,naam,MoMu - Modemuseum
137820,adres,
137820,stad,Antwerpen
137820,postcode,2000
137820,land,België
139254,naam,Centre Chorégraphique National de Montpellier
139254,adres,
139254,stad,Montpellier
139254,postcode,None
139254,land,Frankrijk
138678,naam,Krugerstraat
138678,adres,Krugerstraat 1
138678,stad,Berchem
138678,postcode,None
138678,land,België
138052,naam,Op locatie
138052,adres,
138052,stad,Bellegem
138052,postcode,None
138052,land,België
139463,naam,Cricoteka
139463,adres,
139463,stad,Krakow
139463,postcode,None
139463,land,Polen
136191,naam,Auditorium Parco della Musica
136191,adres,viale Pietro de Coubertin
136191,stad,Roma
136191,postcode,00196
136191,land,Italië
133883,naam,Plaza Futura
133883,adres,Leenderweg 65
133883,stad,Eindhoven
133883,postcode,5614 HL
133883,land,Nederland
133707,naam,Transformatorhuis
133707,adres,Haarlemmerweg 8-10
133707,stad,Amsterdam
133707,postcode,1014 BE
133707,land,Nederland
135601,naam,Parkstad Limburg Theater Heerlen
135601,adres,Burgemeester van Grunsvenplein
135601,stad,Heerlen
135601,postcode,6411 AS
135601,land,Nederland
139737,naam,Ten Huize De Vlieghe-Bilsen
139737,adres,Berchemlei 221
139737,stad,Borgerhout
139737,postcode,None
139737,land,België
138622,naam,UiThuis Hoboken
138622,adres,
138622,stad,Hoboken
138622,postcode,None
138622,land,België
137900,naam,Burgtheater
137900,adres,Dr. Karl Lueger-Ring 2
137900,stad,Wenen
137900,postcode,1010
137900,land,Oostenrijk
131048,naam,CC Brasschaat
131048,adres,Gemeentepark 10
131048,stad,Brasschaat
131048,postcode,2930
131048,land,België
139389,naam,Maxim Gorki Theater
139389,adres,
139389,stad,Berlin
139389,postcode,None
139389,land,Duitsland
140021,naam,Triniteitstraat
140021,adres,
140021,stad,'s-Hertogenbosch
140021,postcode,None
140021,land,Nederland
134543,naam,ruimte onbekend
134543,adres,None
134543,stad,Koksijde
134543,postcode,8670
134543,land,België
132044,naam,CC Antoon Spinoy
132044,adres,Minderbroedersgang 5
132044,stad,Mechelen
132044,postcode,2800
132044,land,België
134495,naam,La Roseraie
134495,adres,"1299, chée d'Alsemberg"
134495,stad,Ukkel
134495,postcode,1180
134495,land,België
135409,naam,Heizel
135409,adres,None
135409,stad,Brussel
135409,postcode,1000
135409,land,België
138740,naam,Théâtre Universitaire la Vignette
138740,adres,
138740,stad,Montpellier
138740,postcode,None
138740,land,Frankrijk
132298,naam,Sint-Niklaaskapel
132298,adres,Lange Nieuwstraat 3
132298,stad,Antwerpen
132298,postcode,2000
132298,land,België
138857,naam,Oost: Wierschuur Oost
138857,adres,
138857,stad,Terschellingen
138857,postcode,None
138857,land,Nederland
138795,naam,L'Échappé
138795,adres,
138795,stad,Sorbiers
138795,postcode,None
138795,land,Frankrijk
139559,naam,CC DGP - Amfitheater
139559,adres,
139559,stad,Oostende
139559,postcode,None
139559,land,België
135311,naam,Le Gymnase
135311,adres,5 rue Chanzy
135311,stad,Roubaix
135311,postcode,59100
135311,land,Frankrijk
135519,naam,Salla Beckett
135519,adres,None
135519,stad,Barcelona
135519,postcode,None
135519,land,Spanje
